date, aqi
2017/4/14, 31
2017/1/2, 24
2017/1/3, 37
2017/1/4, 29
2017/1/5, 26
2017/1/6, 32
2017/1/7, 25
2017/1/8, 29
2017/1/9, 45
2017/1/10, 65
2017/1/11, 64
2017/1/12, 65
2017/1/13, 60
2017/1/14, 48
2017/1/15, 33
2017/1/16, 22
2017/1/17, 31
2017/1/18, 37
2017/1/19, 39
2017/1/20, 45
2017/1/21, 44
2017/1/22, 29
2017/1/23, 25
2017/1/24, 27
2017/1/25, 34
2017/1/26, 31
2017/1/27, 31
2017/1/28, 45
2017/1/29, 50
2017/1/30, 46
2017/1/31, 33
2017/2/1, 41
2017/2/2, 49
2017/2/3, 53
2017/2/5, 61
2017/2/6, 43
2017/2/7, 37
2017/2/8, 37
2017/2/9, 38
2017/2/10, 44
2017/2/11, 42
2017/2/12, 35
2017/2/13, 28
2017/2/14, 26
2017/2/15, 27
2017/2/16, 28
2017/2/17, 31
2017/2/18, 47
2017/2/19, 43
2017/2/20, 42
2017/2/21, 37
2017/2/22, 40
2017/2/23, 43
2017/2/24, 43
2017/2/25, 44
2017/2/26, 31
2017/2/27, 22
2017/2/28, 27
2017/3/1, 36
2017/3/2, 35
2017/3/3, 31
2017/3/4, 36
2017/3/5, 47
2017/3/6, 35
2017/3/7, 37
2017/3/8, 53
2017/3/9, 51
2017/3/10, 53
2017/3/11, 57
2017/3/12, 51
2017/3/13, 40
2017/3/14, 48
2017/3/15, 53
2017/3/16, 51
2017/3/17, 50
2017/3/18, 43
2017/3/19, 44
2017/3/20, 46
2017/3/21, 38
2017/3/22, 32
2017/3/23, 39
2017/3/24, 51
2017/3/25, 48
2017/3/26, 41
2017/3/27, 39
2017/3/28, 38
2017/3/29, 31
2017/3/30, 38
2017/3/31, 40
2016/10/1, 45
2016/10/2, 45
2016/10/3, 40
2016/10/4, 42
2016/10/5, 43
2016/10/6, 41
2016/10/7, 41
2016/10/8, 34
2016/10/9, 46
2016/10/10, 42
2016/10/11, 42
2016/10/12, 38
2016/10/13, 34
2016/10/14, 34
2016/10/15, 35
2016/10/16, 34
2016/10/17, 25
2016/10/18, 34
2016/10/19, 47
2016/10/20, 50
2016/10/21, 42
2016/10/22, 47
2016/10/23, 39
2016/10/24, 31
2016/10/25, 38
2016/10/26, 38
2016/10/27, 46
2016/10/28, 42
2016/10/29, 45
2016/10/30, 30
2016/10/31, 28
2016/11/1, 25
2016/11/2, 33
2016/11/3, 29
2016/11/4, 27
2016/11/5, 24
2016/11/6, 23
2016/11/7, 24
2016/11/8, 34
2016/11/9, 37
2016/11/10, 36
2016/11/11, 28
2016/11/12, 32
2016/11/13, 32
2016/11/14, 25
2016/11/15, 33
2016/11/16, 37
2016/11/17, 32
2016/11/18, 30
2016/11/19, 29
2016/11/20, 25
2016/11/21, 16
2016/11/22, 32
2016/11/23, 30
2016/11/24, 44
2016/11/25, 44
2016/11/26, 39
2016/11/27, 34
2016/11/28, 23
2016/11/29, 26
2016/11/30, 27
2016/12/1, 37
2016/12/2, 27
2016/12/3, 20
2016/12/4, 36
2016/12/5, 41
2016/12/6, 39
2016/12/7, 38
2016/12/8, 36
2016/12/9, 40
2016/12/10, 34
2016/12/11, 21
2016/12/12, 20
2016/12/13, 26
2016/12/14, 31
2016/12/15, 40
2016/12/16, 52
2016/12/17, 49
2016/12/18, 54
2016/12/19, 35
2016/12/20, 25
2016/12/21, 25
2016/12/22, 35
2016/12/23, 51
2016/12/24, 38
2016/12/25, 41
2016/12/26, 36
2016/12/27, 33
2016/12/28, 36
2016/12/29, 48
2016/12/30, 51
2016/12/31, 46
2017/1/1, 42
2016/7/1, 63
2016/7/2, 66
