date, aqi
2016/6/17, 41
2016/6/18, 35
2016/6/19, 49
2016/6/20, 47
2016/6/21, 45
2016/6/22, 52
2016/6/23, 52
2016/6/24, 42
2016/6/25, 42
2016/6/26, 36
2016/6/27, 45
2016/6/28, 42
2016/6/29, 50
2016/6/30, 56
2016/1/4, 41
2016/1/5, 36
2016/1/6, 37
2016/1/7, 40
2016/1/8, 37
2016/1/9, 39
2016/1/10, 41
2016/1/11, 39
2016/1/12, 39
2016/1/13, 39
2016/1/14, 39
2016/1/15, 37
2016/1/16, 37
2016/1/17, 43
2016/1/18, 43
2016/1/19, 42
2016/1/20, 40
2016/1/21, 39
2016/1/22, 45
2016/1/23, 36
2016/1/24, 37
2016/1/25, 39
2016/1/26, 37
2016/1/27, 44
2016/1/28, 44
2016/1/29, 40
2016/1/30, 40
2016/1/31, 56
2016/2/1, 41
2016/2/2, 37
2016/2/3, 41
2016/2/4, 44
2016/2/5, 43
2016/2/6, 25
2016/2/7, 32
2016/2/8, 48
2016/2/9, 49
2016/2/10, 46
2016/2/11, 21
2016/2/12, 36
2016/2/13, 34
2016/2/14, 35
2016/2/15, 34
2016/2/16, 38
2016/2/17, 39
2016/2/18, 46
2016/2/19, 34
2016/2/20, 25
2016/2/21, 39
2016/2/22, 45
2016/2/23, 34
2016/2/24, 36
2016/2/25, 34
2016/2/26, 42
2016/2/27, 43
2016/2/28, 42
2016/2/29, 45
2016/3/1, 44
2016/3/2, 42
2016/3/3, 45
2016/3/4, 43
2016/3/5, 36
2016/3/6, 40
2016/3/7, 30
2016/3/8, 40
2016/3/9, 42
2016/3/10, 41
2016/3/11, 46
2016/3/12, 38
2016/3/13, 35
2016/3/14, 35
2016/3/15, 41
2016/3/16, 40
2016/3/17, 42
2016/3/18, 50
2016/3/19, 55
2016/3/20, 51
2016/3/21, 52
2016/3/22, 51
2016/3/23, 52
2016/3/24, 49
2016/3/25, 54
2016/3/26, 46
2016/3/27, 48
2016/3/28, 52
2016/3/29, 56
2016/3/30, 59
2016/3/31, 56
2015/10/1, 104
2015/10/2, 98
2015/10/3, 99
2015/10/4, 94
2015/10/5, 80
2015/10/6, 108
2015/10/7, 87
2015/10/8, 58
2015/10/9, 59
