date, aqi
2020/12/1, 64
2020/12/2, 52
2020/11/1, 52
2020/11/2, 44
2020/11/3, 50
2020/11/4, 51
2020/11/5, 53
2020/11/6, 61
2020/11/7, 56
2020/11/8, 53
2020/11/9, 51
2020/11/10, 52
2020/11/11, 58
2020/11/12, 56
2020/11/13, 58
2020/11/14, 57
2020/11/15, 58
2020/11/16, 41
2020/11/17, 50
2020/11/18, 48
2020/11/19, 51
2020/11/20, 48
2020/11/21, 59
2020/11/22, 41
2020/11/23, 34
2020/11/24, 48
2020/11/25, 46
2020/11/26, 56
2020/11/27, 55
2020/11/28, 58
2020/11/29, 50
2020/11/30, 64
2020/10/1, 54
2020/10/2, 46
2020/10/3, 45
2020/10/4, 61
2020/10/5, 65
2020/10/6, 63
2020/10/7, 69
2020/10/8, 48
2020/10/9, 47
2020/10/10, 54
2020/10/11, 48
2020/10/12, 43
2020/10/13, 46
2020/10/14, 57
2020/10/15, 58
2020/10/16, 63
2020/10/17, 57
2020/10/18, 59
2020/10/19, 55
2020/10/20, 65
2020/10/21, 61
2020/10/22, 53
2020/10/23, 50
2020/10/24, 51
2020/10/25, 59
2020/10/26, 48
2020/10/27, 53
2020/10/28, 55
2020/10/29, 56
2020/10/30, 59
2020/10/31, 60
2020/9/1, 55
2020/9/2, 57
2020/9/3, 53
2020/9/4, 55
2020/9/5, 46
2020/9/6, 52
2020/9/7, 58
2020/9/8, 60
2020/9/9, 61
2020/9/10, 52
2020/9/11, 51
2020/9/12, 53
2020/9/14, 54
2020/9/15, 53
2020/9/16, 57
2020/9/17, 60
2020/9/18, 67
2020/9/19, 51
2020/9/20, 50
2020/9/21, 41
2020/9/22, 51
2020/9/23, 51
2020/9/24, 50
2020/9/25, 54
2020/9/26, 46
2020/9/27, 41
2020/9/28, 53
2020/9/29, 56
2020/9/30, 53
2020/8/1, 52
2020/8/2, 49
2020/8/3, 56
2020/8/4, 60
2020/8/5, 55
2020/8/6, 58
2020/8/7, 64
2020/8/8, 62
2020/8/9, 57
2020/8/10, 58
2020/8/11, 60
2020/8/12, 65
2020/8/13, 55
2020/8/14, 58
2020/8/15, 61
2020/8/16, 66
2020/8/17, 55
2020/8/18, 60
2020/8/19, 61
2020/8/20, 70
2020/8/21, 66
2020/8/22, 65
2020/8/23, 70
2020/8/24, 56
2020/8/25, 52
2020/8/26, 51
2020/8/27, 52
2020/8/28, 60
2020/8/29, 64
2020/8/30, 67
2020/8/31, 61
2020/7/1, 68
2020/7/2, 64
2020/7/3, 58
2020/7/4, 60
2020/7/5, 55
2020/7/6, 54
2020/7/7, 54
2020/7/8, 53
2020/7/9, 63
2020/7/10, 54
2020/7/11, 60
2020/7/12, 59
2020/7/13, 50
2020/7/14, 49
2020/7/15, 55
2020/7/16, 56
2020/7/17, 53
2020/7/18, 57
2020/7/19, 49
2020/7/20, 59
2020/7/21, 57
2020/7/22, 52
2020/7/23, 51
2020/7/24, 58
2020/7/25, 56
2020/7/26, 52
2020/7/27, 55
2020/7/28, 53
2020/7/29, 57
2020/7/30, 69
2020/7/31, 64
2020/6/1, 57
2020/6/2, 60
2020/6/3, 56
2020/6/4, 55
2020/6/5, 53
2020/6/6, 55
2020/6/7, 56
2020/6/8, 59
2020/6/9, 61
2020/6/10, 58
2020/6/11, 60
2020/6/12, 55
2020/6/13, 52
2020/6/14, 55
2020/6/15, 57
2020/6/16, 63
2020/6/17, 64
2020/6/18, 57
2020/6/19, 53
2020/6/20, 56
2020/6/21, 54
2020/6/22, 58
2020/6/23, 62
2020/6/24, 61
2020/6/25, 67
2020/6/26, 68
2020/6/27, 81
2020/6/28, 84
2020/6/29, 72
2020/6/30, 66
2020/5/1, 42
2020/5/2, 49
2020/5/3, 43
2020/5/4, 50
2020/5/5, 52
2020/5/6, 53
2020/5/7, 58
2020/5/8, 67
2020/5/9, 61
2020/5/10, 61
2020/5/11, 55
2020/5/12, 54
2020/5/13, 48
2020/5/14, 50
2020/5/15, 53
2020/5/16, 55
2020/5/17, 51
2020/5/18, 55
2020/5/19, 60
2020/5/20, 58
2020/5/21, 53
2020/5/22, 56
2020/5/23, 60
2020/5/24, 65
2020/5/25, 60
2020/5/26, 60
2020/5/27, 62
2020/5/28, 62
2020/5/29, 62
2020/5/30, 60
2020/5/31, 58
2020/4/1, 59
2020/4/2, 61
2020/4/3, 52
2020/4/4, 50
2020/4/5, 44
2020/4/6, 44
2020/4/7, 46
2020/4/8, 52
2020/4/9, 58
2020/4/10, 57
2020/4/11, 57
2020/4/12, 65
2020/4/13, 57
2020/4/14, 53
2020/4/15, 55
2020/4/16, 55
2020/4/17, 57
2020/4/18, 57
2020/4/19, 59
2020/4/20, 61
2020/4/21, 56
2020/4/22, 57
2020/4/23, 43
2020/4/24, 33
2020/4/25, 34
2020/4/26, 37
2020/4/27, 31
2020/4/28, 43
2020/4/29, 38
2020/4/30, 44
2020/3/1, 59
2020/3/2, 58
2020/3/3, 61
2020/3/4, 64
2020/3/5, 62
2020/3/6, 59
2020/3/7, 55
2020/3/8, 57
2020/3/9, 60
2020/3/10, 60
2020/3/11, 57
2020/3/12, 59
2020/3/13, 63
2020/3/14, 62
2020/3/15, 48
2020/3/16, 42
2020/3/17, 50
2020/3/18, 56
2020/3/19, 54
2020/3/20, 60
2020/3/21, 60
2020/3/22, 57
2020/3/23, 57
2020/3/24, 51
2020/3/25, 53
2020/3/26, 45
2020/3/27, 50
2020/3/28, 56
2020/3/29, 56
2020/3/30, 57
2020/3/31, 55
2020/2/1, 55
2020/2/2, 50
2020/2/3, 58
2020/2/4, 62
2020/2/5, 62
2020/2/6, 59
2020/2/7, 63
2020/2/8, 66
2020/2/9, 65
2020/2/10, 54
2020/2/11, 50
2020/2/12, 39
2020/2/13, 49
2020/2/14, 56
2020/2/15, 52
2020/2/16, 52
2020/2/17, 55
2020/2/18, 50
2020/2/19, 44
2020/2/20, 57
2020/2/21, 49
2020/2/22, 47
2020/2/23, 43
2020/2/24, 40
2020/2/25, 51
2020/2/26, 53
2020/2/27, 55
2020/2/28, 48
2020/2/29, 53
2020/1/1, 52
2020/1/2, 52
2020/1/3, 52
2020/1/4, 52
2020/1/5, 52
2020/1/6, 52
2020/1/7, 52
2020/1/8, 52
2020/1/9, 52
2020/1/10, 52
2020/1/11, 52
2020/1/12, 52
2020/1/13, 52
2020/1/14, 52
2020/1/15, 52
2020/1/16, 52
2020/1/17, 52
2020/1/18, 64
2020/1/26, 75
2020/1/27, 62
2020/1/28, 62
2020/1/29, 58
2020/1/30, 44
2020/1/31, 53
2019/10/1, 58
2019/10/2, 69
2019/10/3, 79
2019/10/4, 76
2019/10/5, 63
2019/10/6, 58
2019/10/7, 63
2019/10/8, 60
2019/10/9, 55
2019/10/10, 56
2019/10/11, 64
2019/10/12, 63
2019/10/13, 62
2019/10/14, 71
2019/10/15, 67
2019/10/16, 64
2019/10/17, 74
2019/10/18, 59
2019/10/19, 57
2019/10/20, 57
2019/10/21, 56
2019/10/22, 54
2019/10/23, 54
2019/10/24, 63
2019/10/25, 67
2019/10/26, 59
2019/10/27, 53
2019/10/28, 52
2019/10/29, 51
2019/10/30, 53
2019/10/31, 58
2019/11/1, 56
2019/11/2, 60
2019/11/3, 66
2019/11/4, 62
